,Date,Superior,Michigan,Huron,Erie,Ontario,Weekday,Year,Month,Day,Period
2110,2014-04-11,82.98,23.31,41.2,33.7,5.01,Friday,2014,4,11,2014-04
2111,2014-04-12,80.38,22.81,40.2,31.3,4.58,Saturday,2014,4,12,2014-04
2112,2014-04-13,77.69,23.66,45.7,28.3,4.13,Sunday,2014,4,13,2014-04
2113,2014-04-14,65.95,20.88,39.4,23.0,3.46,Monday,2014,4,14,2014-04
2114,2014-04-15,62.06,21.07,38.5,23.0,2.59,Tuesday,2014,4,15,2014-04
2115,2014-04-16,64.06,21.17,31.3,14.4,1.8,Wednesday,2014,4,16,2014-04
2116,2014-04-17,68.18,20.58,34.0,15.7,1.89,Thursday,2014,4,17,2014-04
2117,2014-04-18,67.23,21.55,34.4,17.2,2.41,Friday,2014,4,18,2014-04
2118,2014-04-19,64.31,18.41,32.1,12.8,2.37,Saturday,2014,4,19,2014-04
2119,2014-04-20,63.54,18.51,30.7,10.7,0.67,Sunday,2014,4,20,2014-04
2120,2014-04-21,71.21,19.54,33.4,15.6,0.96,Monday,2014,4,21,2014-04
2121,2014-04-22,59.97,16.54,30.3,10.5,0.29,Tuesday,2014,4,22,2014-04
2122,2014-04-23,67.8,15.12,25.2,7.6,0.29,Wednesday,2014,4,23,2014-04
2123,2014-04-24,67.56,17.72,25.5,5.4,0.23,Thursday,2014,4,24,2014-04
2124,2014-04-25,68.26,17.52,27.2,4.3,0.04,Friday,2014,4,25,2014-04
2125,2014-04-26,60.1,17.07,29.2,4.0,0.02,Saturday,2014,4,26,2014-04
2126,2014-04-27,62.13,15.15,26.8,3.4,0.0,Sunday,2014,4,27,2014-04
2127,2014-04-28,51.27,10.19,23.0,2.6,0.0,Monday,2014,4,28,2014-04
2128,2014-04-29,54.27,10.65,25.4,2.9,0.0,Tuesday,2014,4,29,2014-04
2129,2014-04-30,41.25,9.61,25.3,1.9,0.0,Wednesday,2014,4,30,2014-04
2130,2014-05-01,40.97,6.45,18.1,0.0,0.0,Thursday,2014,5,1,2014-05
2131,2014-05-02,41.76,7.4,16.6,0.4,0.0,Friday,2014,5,2,2014-05
2132,2014-05-03,42.46,7.35,16.8,0.3,0.0,Saturday,2014,5,3,2014-05
2133,2014-05-04,36.64,6.86,16.8,0.3,0.0,Sunday,2014,5,4,2014-05
2134,2014-05-05,34.39,3.39,11.0,0.2,0.0,Monday,2014,5,5,2014-05
2135,2014-05-06,34.32,2.92,11.8,0.1,0.0,Tuesday,2014,5,6,2014-05
2136,2014-05-07,34.86,4.14,10.0,0.1,0.0,Wednesday,2014,5,7,2014-05
2137,2014-05-08,32.25,1.82,8.2,0.1,0.0,Thursday,2014,5,8,2014-05
2138,2014-05-09,30.01,1.13,6.3,0.1,0.0,Friday,2014,5,9,2014-05
2139,2014-05-10,28.6,0.98,5.0,0.0,0.0,Saturday,2014,5,10,2014-05
2140,2014-05-11,22.71,0.17,3.3,0.0,0.0,Sunday,2014,5,11,2014-05
2141,2014-05-12,21.11,0.0,0.1,0.0,0.0,Monday,2014,5,12,2014-05
2142,2014-05-13,22.36,0.0,0.1,0.0,0.0,Tuesday,2014,5,13,2014-05
2143,2014-05-14,13.66,0.0,0.0,0.0,0.0,Wednesday,2014,5,14,2014-05
2144,2014-05-15,14.51,0.0,0.0,0.0,0.0,Thursday,2014,5,15,2014-05
2145,2014-05-16,13.32,0.0,0.0,0.0,0.0,Friday,2014,5,16,2014-05
2146,2014-05-17,9.19,0.0,0.0,0.0,0.0,Saturday,2014,5,17,2014-05
2147,2014-05-18,7.22,0.0,0.0,0.0,0.0,Sunday,2014,5,18,2014-05
2148,2014-05-19,6.55,0.0,0.0,0.0,0.0,Monday,2014,5,19,2014-05
2149,2014-05-20,6.74,0.0,0.0,0.0,0.0,Tuesday,2014,5,20,2014-05
2150,2014-05-21,4.49,0.0,0.0,0.0,0.0,Wednesday,2014,5,21,2014-05
2151,2014-05-22,3.56,0.0,0.0,0.0,0.0,Thursday,2014,5,22,2014-05
2152,2014-05-23,2.98,0.0,0.0,0.0,0.0,Friday,2014,5,23,2014-05
2153,2014-05-24,4.23,0.0,0.0,0.0,0.0,Saturday,2014,5,24,2014-05
2154,2014-05-25,4.64,0.0,0.0,0.0,0.0,Sunday,2014,5,25,2014-05
2155,2014-05-26,4.54,0.0,0.0,0.0,0.0,Monday,2014,5,26,2014-05
2156,2014-05-27,3.02,0.0,0.0,0.0,0.0,Tuesday,2014,5,27,2014-05
2157,2014-05-28,3.51,0.0,0.0,0.0,0.0,Wednesday,2014,5,28,2014-05
2158,2014-05-29,2.22,0.0,0.0,0.0,0.0,Thursday,2014,5,29,2014-05
2159,2014-05-30,1.19,0.0,0.0,0.0,0.0,Friday,2014,5,30,2014-05
2160,2014-05-31,1.3,0.0,0.0,0.0,0.0,Saturday,2014,5,31,2014-05
2161,2014-06-01,1.22,0.0,0.0,0.0,0.0,Sunday,2014,6,1,2014-06
2162,2014-06-02,1.28,0.0,0.0,0.0,0.0,Monday,2014,6,2,2014-06
2163,2014-06-03,1.37,0.0,0.0,0.0,0.0,Tuesday,2014,6,3,2014-06
2164,2014-06-04,0.56,0.0,0.0,0.0,0.0,Wednesday,2014,6,4,2014-06
2165,2014-06-05,0.01,0.0,0.0,0.0,0.0,Thursday,2014,6,5,2014-06
2166,2014-06-06,0.0,,,,,Friday,2014,6,6,2014-06
2167,2014-11-13,0.0,,,,,Thursday,2014,11,13,2014-11
2168,2014-11-14,0.0,0.0,0.0,0.0,0.0,Friday,2014,11,14,2014-11
2169,2014-11-15,0.27,0.0,0.0,0.0,0.0,Saturday,2014,11,15,2014-11
2170,2014-11-16,0.21,0.0,0.3,0.0,0.0,Sunday,2014,11,16,2014-11
2171,2014-11-17,0.21,0.0,0.3,0.0,0.0,Monday,2014,11,17,2014-11
2172,2014-11-18,0.51,0.39,0.5,0.0,0.0,Tuesday,2014,11,18,2014-11
2173,2014-11-20,1.12,1.0,1.6,0.0,0.0,Thursday,2014,11,20,2014-11
2174,2014-11-21,0.68,0.93,1.9,0.0,0.0,Friday,2014,11,21,2014-11
2175,2014-11-22,0.48,1.02,0.8,0.0,0.0,Saturday,2014,11,22,2014-11
2176,2014-11-23,0.47,0.5,1.1,0.3,0.0,Sunday,2014,11,23,2014-11
2177,2014-11-24,0.32,0.73,1.1,0.1,0.1,Monday,2014,11,24,2014-11
2178,2014-11-25,0.36,0.47,0.7,0.01,0.1,Tuesday,2014,11,25,2014-11
2179,2014-11-26,0.53,0.54,0.63,0.0,0.0,Wednesday,2014,11,26,2014-11
2180,2014-11-27,0.86,0.24,0.59,0.0,0.2,Thursday,2014,11,27,2014-11
2181,2014-11-28,1.03,0.47,1.04,0.0,0.2,Friday,2014,11,28,2014-11
2182,2014-11-29,1.15,0.57,1.33,0.0,0.2,Saturday,2014,11,29,2014-11
2183,2014-11-30,1.13,0.87,0.29,0.0,0.0,Sunday,2014,11,30,2014-11
2184,2014-12-01,1.19,0.88,0.35,0.0,0.0,Monday,2014,12,1,2014-12
2185,2014-12-02,1.55,2.16,0.35,0.0,0.0,Tuesday,2014,12,2,2014-12
2186,2014-12-03,1.35,1.81,0.78,0.0,0.0,Wednesday,2014,12,3,2014-12
2187,2014-12-04,1.53,1.28,0.93,0.0,0.03,Thursday,2014,12,4,2014-12
2188,2014-12-05,1.63,1.38,0.94,0.0,0.03,Friday,2014,12,5,2014-12
2189,2014-12-06,1.72,3.2,1.6,0.0,0.03,Saturday,2014,12,6,2014-12
2190,2014-12-07,1.73,2.16,1.64,0.0,0.04,Sunday,2014,12,7,2014-12
2191,2014-12-08,1.45,2.14,2.25,0.0,0.68,Monday,2014,12,8,2014-12
2192,2014-12-09,1.29,2.28,2.31,0.0,0.7,Tuesday,2014,12,9,2014-12
2193,2014-12-10,1.74,2.7,2.01,0.0,0.74,Wednesday,2014,12,10,2014-12
2194,2014-12-11,1.6,1.94,3.15,0.0,0.61,Thursday,2014,12,11,2014-12
2195,2014-12-12,1.61,1.94,3.15,0.0,0.61,Friday,2014,12,12,2014-12
2196,2014-12-13,1.23,1.3,2.36,0.0,0.61,Saturday,2014,12,13,2014-12
2197,2014-12-14,1.21,1.21,2.32,0.0,0.28,Sunday,2014,12,14,2014-12
2198,2014-12-15,1.12,1.33,2.36,0.0,0.23,Monday,2014,12,15,2014-12
2199,2014-12-16,1.1,1.16,2.36,0.0,0.21,Tuesday,2014,12,16,2014-12
2200,2014-12-17,1.07,1.43,1.69,0.0,0.27,Wednesday,2014,12,17,2014-12
2201,2014-12-18,1.47,1.23,1.74,0.0,0.55,Thursday,2014,12,18,2014-12
2202,2014-12-19,2.6,1.18,2.63,0.0,0.75,Friday,2014,12,19,2014-12
2203,2014-12-20,2.43,5.26,9.85,0.14,1.14,Saturday,2014,12,20,2014-12
2204,2014-12-21,2.6,5.21,10.09,0.27,0.82,Sunday,2014,12,21,2014-12
2205,2014-12-22,2.38,3.22,6.78,0.0,0.75,Monday,2014,12,22,2014-12
2206,2014-12-23,1.51,1.18,4.5,0.0,0.48,Tuesday,2014,12,23,2014-12
2207,2014-12-24,1.39,1.15,2.46,0.0,0.48,Wednesday,2014,12,24,2014-12
2208,2014-12-25,1.43,1.04,1.77,0.0,0.14,Thursday,2014,12,25,2014-12
2209,2014-12-26,1.48,1.19,1.87,0.0,0.14,Friday,2014,12,26,2014-12
2210,2014-12-27,1.31,1.4,0.89,0.0,0.07,Saturday,2014,12,27,2014-12
2211,2014-12-28,1.37,1.34,1.09,0.0,0.06,Sunday,2014,12,28,2014-12
2212,2014-12-29,2.34,2.49,1.51,0.0,0.13,Monday,2014,12,29,2014-12
2213,2014-12-30,2.86,4.68,2.55,0.0,0.19,Tuesday,2014,12,30,2014-12
2214,2014-12-31,4.63,7.97,7.65,0.63,0.5,Wednesday,2014,12,31,2014-12
2215,2015-01-01,4.75,8.21,7.93,0.69,0.5,Thursday,2015,1,1,2015-01
2216,2015-01-02,3.89,9.34,12.66,1.4,0.6,Friday,2015,1,2,2015-01
2217,2015-01-03,7.41,9.68,13.86,2.64,0.71,Saturday,2015,1,3,2015-01
2218,2015-01-04,6.63,11.39,12.91,0.75,0.78,Sunday,2015,1,4,2015-01
2219,2015-01-05,7.91,14.77,16.74,3.61,0.77,Monday,2015,1,5,2015-01
2220,2015-01-06,7.95,16.21,17.85,5.62,0.78,Tuesday,2015,1,6,2015-01
2221,2015-01-07,9.22,17.42,20.16,17.08,1.68,Wednesday,2015,1,7,2015-01
2222,2015-01-08,12.91,22.46,24.96,25.9,2.94,Thursday,2015,1,8,2015-01
2223,2015-01-09,6.49,17.13,22.87,31.21,3.01,Friday,2015,1,9,2015-01
2224,2015-01-10,11.18,17.61,26.26,51.49,4.01,Saturday,2015,1,10,2015-01
2225,2015-01-11,13.57,18.97,28.12,55.91,11.55,Sunday,2015,1,11,2015-01
2226,2015-01-12,14.99,22.75,33.26,57.63,11.32,Monday,2015,1,12,2015-01
2227,2015-01-13,17.64,24.28,34.4,81.9,14.76,Tuesday,2015,1,13,2015-01
2228,2015-01-14,19.29,27.13,44.19,87.52,25.53,Wednesday,2015,1,14,2015-01
2229,2015-01-15,19.66,27.56,43.34,87.05,23.92,Thursday,2015,1,15,2015-01
2230,2015-01-16,10.06,17.92,28.99,86.28,11.22,Friday,2015,1,16,2015-01
2231,2015-01-17,13.54,19.19,34.34,89.57,12.78,Saturday,2015,1,17,2015-01
2232,2015-01-18,11.58,18.65,27.31,75.15,5.21,Sunday,2015,1,18,2015-01
2233,2015-01-19,14.32,19.57,29.06,78.18,3.86,Monday,2015,1,19,2015-01
2234,2015-01-20,18.53,19.11,41.76,80.1,15.86,Tuesday,2015,1,20,2015-01
2235,2015-01-21,19.45,19.67,45.51,81.4,25.07,Wednesday,2015,1,21,2015-01
2236,2015-01-22,20.31,20.1,49.88,84.29,23.1,Thursday,2015,1,22,2015-01
2237,2015-01-23,13.31,14.64,39.24,84.51,20.72,Friday,2015,1,23,2015-01
2238,2015-01-24,12.47,12.93,24.69,80.98,18.53,Saturday,2015,1,24,2015-01
2239,2015-01-25,16.34,17.54,34.74,74.5,15.44,Sunday,2015,1,25,2015-01
2240,2015-01-26,25.09,21.36,45.15,73.71,22.35,Monday,2015,1,26,2015-01
2241,2015-01-27,26.49,21.55,51.74,94.03,22.84,Tuesday,2015,1,27,2015-01
2242,2015-01-28,29.95,26.99,54.25,95.18,29.66,Wednesday,2015,1,28,2015-01
2243,2015-01-29,27.76,20.68,48.05,95.02,29.25,Thursday,2015,1,29,2015-01
2244,2015-01-30,16.41,22.14,53.81,94.26,25.59,Friday,2015,1,30,2015-01
2245,2015-01-31,20.37,24.78,57.76,93.06,35.31,Saturday,2015,1,31,2015-01
2246,2015-02-01,22.14,23.97,51.9,92.81,40.44,Sunday,2015,2,1,2015-02
2247,2015-02-02,44.82,31.41,56.78,94.74,44.63,Monday,2015,2,2,2015-02
2248,2015-02-03,41.65,33.79,61.9,94.68,44.16,Tuesday,2015,2,3,2015-02
2249,2015-02-04,42.11,34.2,61.3,94.86,27.33,Wednesday,2015,2,4,2015-02
2250,2015-02-05,55.9,35.81,70.81,95.49,32.3,Thursday,2015,2,5,2015-02
2251,2015-02-06,41.21,26.74,62.81,91.63,32.13,Friday,2015,2,6,2015-02
2252,2015-02-07,43.29,29.96,62.11,92.4,30.14,Saturday,2015,2,7,2015-02
2253,2015-02-08,41.74,27.78,61.73,91.39,25.53,Sunday,2015,2,8,2015-02
2254,2015-02-09,53.92,28.17,70.63,92.51,26.61,Monday,2015,2,9,2015-02
2255,2015-02-10,54.46,34.35,76.28,95.55,34.97,Tuesday,2015,2,10,2015-02
2256,2015-02-11,63.25,39.32,75.6,95.57,55.16,Wednesday,2015,2,11,2015-02
2257,2015-02-12,55.8,39.52,75.1,93.64,56.61,Thursday,2015,2,12,2015-02
2258,2015-02-13,70.06,44.46,79.61,94.7,60.83,Friday,2015,2,13,2015-02
2259,2015-02-14,67.43,43.49,78.15,95.3,34.91,Saturday,2015,2,14,2015-02
2260,2015-02-15,74.17,52.17,78.98,95.28,38.28,Sunday,2015,2,15,2015-02
2261,2015-02-16,85.04,51.38,86.06,95.52,56.61,Monday,2015,2,16,2015-02
2262,2015-02-17,88.89,56.95,91.96,95.57,78.21,Tuesday,2015,2,17,2015-02
2263,2015-02-18,91.61,63.18,92.93,98.15,82.4,Wednesday,2015,2,18,2015-02
2264,2015-02-19,91.71,51.69,93.64,95.83,55.07,Thursday,2015,2,19,2015-02
2265,2015-02-20,93.78,63.67,95.37,95.81,45.55,Friday,2015,2,20,2015-02
2266,2015-02-21,93.49,53.71,95.64,95.78,60.34,Saturday,2015,2,21,2015-02
2267,2015-02-22,94.96,55.6,95.66,95.78,69.35,Sunday,2015,2,22,2015-02
2268,2015-02-23,95.52,62.58,96.06,95.98,59.33,Monday,2015,2,23,2015-02
2269,2015-02-24,93.0,62.62,94.23,96.01,62.14,Tuesday,2015,2,24,2015-02
2270,2015-02-25,94.72,65.57,94.04,95.36,59.58,Wednesday,2015,2,25,2015-02
2271,2015-02-26,95.52,58.38,95.94,96.01,51.42,Thursday,2015,2,26,2015-02
2272,2015-02-27,95.62,67.45,95.63,96.03,61.94,Friday,2015,2,27,2015-02
2273,2015-02-28,95.65,72.92,96.3,96.06,69.07,Saturday,2015,2,28,2015-02
2274,2015-03-01,94.21,71.19,96.3,96.07,75.81,Sunday,2015,3,1,2015-03
2275,2015-03-02,89.15,49.17,90.36,96.03,55.48,Monday,2015,3,2,2015-03
2276,2015-03-03,86.82,48.51,89.1,96.11,61.47,Tuesday,2015,3,3,2015-03
2277,2015-03-04,91.2,51.74,91.34,96.11,58.56,Wednesday,2015,3,4,2015-03
2278,2015-03-05,94.09,56.2,95.51,95.7,54.53,Thursday,2015,3,5,2015-03
2279,2015-03-06,92.9,61.01,96.4,96.21,48.88,Friday,2015,3,6,2015-03
2280,2015-03-07,92.08,60.67,91.23,94.85,53.83,Saturday,2015,3,7,2015-03
2281,2015-03-08,90.06,48.98,92.25,92.87,47.58,Sunday,2015,3,8,2015-03
2282,2015-03-09,85.81,38.13,90.27,91.82,44.12,Monday,2015,3,9,2015-03
2283,2015-03-10,80.59,33.15,82.43,91.8,41.3,Tuesday,2015,3,10,2015-03
2284,2015-03-11,75.16,32.8,74.15,92.07,36.85,Wednesday,2015,3,11,2015-03
2285,2015-03-12,76.14,36.49,75.24,94.08,31.46,Thursday,2015,3,12,2015-03
2286,2015-03-13,77.84,37.08,76.34,93.9,31.05,Friday,2015,3,13,2015-03
2287,2015-03-14,74.54,32.83,72.64,92.82,28.99,Saturday,2015,3,14,2015-03
2288,2015-03-15,72.76,33.09,64.76,90.83,27.72,Sunday,2015,3,15,2015-03
2289,2015-03-16,71.84,30.53,63.47,90.01,25.91,Monday,2015,3,16,2015-03
2290,2015-03-17,63.81,28.48,62.63,86.7,25.2,Tuesday,2015,3,17,2015-03
2291,2015-03-18,61.25,27.92,56.7,85.28,21.62,Wednesday,2015,3,18,2015-03
2292,2015-03-19,60.71,28.79,57.02,87.46,21.82,Thursday,2015,3,19,2015-03
2293,2015-03-20,61.62,28.91,58.29,87.11,21.12,Friday,2015,3,20,2015-03
2294,2015-03-21,61.25,30.38,58.1,87.39,25.21,Saturday,2015,3,21,2015-03
2295,2015-03-22,60.56,31.06,52.23,82.59,23.68,Sunday,2015,3,22,2015-03
2296,2015-03-23,67.42,28.99,53.53,83.62,19.67,Monday,2015,3,23,2015-03
2297,2015-03-24,69.08,31.22,76.75,88.55,25.89,Tuesday,2015,3,24,2015-03
2298,2015-03-25,69.05,29.94,64.3,87.89,23.36,Wednesday,2015,3,25,2015-03
2299,2015-03-26,64.17,24.32,52.04,84.1,22.47,Thursday,2015,3,26,2015-03
2300,2015-03-27,68.85,24.62,52.26,82.57,20.58,Friday,2015,3,27,2015-03
2301,2015-03-28,72.26,23.48,56.53,69.66,22.49,Saturday,2015,3,28,2015-03
2302,2015-03-29,66.91,21.63,59.28,71.32,20.97,Sunday,2015,3,29,2015-03
2303,2015-03-30,62.91,16.63,41.77,66.22,19.64,Monday,2015,3,30,2015-03
2304,2015-03-31,62.87,18.12,44.14,66.2,15.92,Tuesday,2015,3,31,2015-03
2305,2015-04-01,67.74,19.55,45.55,65.08,16.54,Wednesday,2015,4,1,2015-04
2306,2015-04-02,59.1,16.7,45.32,64.87,17.34,Thursday,2015,4,2,2015-04
2307,2015-04-04,49.21,12.92,35.83,52.87,14.84,Saturday,2015,4,4,2015-04
2308,2015-04-05,51.33,13.32,34.25,48.34,11.89,Sunday,2015,4,5,2015-04
2309,2015-04-06,57.21,12.26,36.86,46.58,11.78,Monday,2015,4,6,2015-04
2310,2015-04-07,57.89,11.31,42.67,46.14,12.7,Tuesday,2015,4,7,2015-04
2311,2015-04-08,60.17,13.99,43.58,47.11,14.27,Wednesday,2015,4,8,2015-04
2312,2015-04-09,58.86,12.85,43.86,48.55,14.27,Thursday,2015,4,9,2015-04
2313,2015-04-10,58.86,13.92,41.76,43.02,6.55,Friday,2015,4,10,2015-04
2314,2015-04-11,40.46,8.52,30.79,29.29,6.84,Saturday,2015,4,11,2015-04
2315,2015-04-12,40.41,8.6,29.74,28.25,4.35,Sunday,2015,4,12,2015-04
2316,2015-04-13,37.67,8.08,27.39,28.87,4.37,Monday,2015,4,13,2015-04
2317,2015-04-14,28.55,5.57,23.0,29.0,2.8,Tuesday,2015,4,14,2015-04
2318,2015-04-15,27.5,5.3,22.96,25.78,2.27,Wednesday,2015,4,15,2015-04
2319,2015-04-16,26.98,5.06,25.25,22.56,2.23,Thursday,2015,4,16,2015-04
2320,2015-04-17,25.62,5.12,23.63,16.07,1.13,Friday,2015,4,17,2015-04
2321,2015-04-18,22.63,4.03,22.56,14.68,1.09,Saturday,2015,4,18,2015-04
2322,2015-04-19,21.35,3.12,21.21,6.14,0.57,Sunday,2015,4,19,2015-04
2323,2015-04-20,22.8,2.78,21.04,0.38,0.23,Monday,2015,4,20,2015-04
2324,2015-04-21,21.67,1.82,18.87,0.22,0.02,Tuesday,2015,4,21,2015-04
2325,2015-04-22,14.98,0.65,13.23,0.03,0.0,Wednesday,2015,4,22,2015-04
2326,2015-04-23,13.97,0.65,9.79,0.0,0.0,Thursday,2015,4,23,2015-04
2327,2015-04-24,13.59,0.46,9.56,0.0,0.0,Friday,2015,4,24,2015-04
2328,2015-04-25,14.95,0.21,9.02,0.0,0.0,Saturday,2015,4,25,2015-04
2329,2015-04-26,13.97,0.36,9.45,0.0,0.0,Sunday,2015,4,26,2015-04
2330,2015-04-27,12.59,0.29,8.33,0.0,0.0,Monday,2015,4,27,2015-04
2331,2015-04-28,12.9,0.29,8.62,0.0,0.0,Tuesday,2015,4,28,2015-04
2332,2015-04-29,12.46,0.04,7.88,0.0,0.0,Wednesday,2015,4,29,2015-04
2333,2015-04-30,11.98,0.02,5.55,0.0,0.0,Thursday,2015,4,30,2015-04
2334,2015-05-01,11.57,0.01,5.63,0.0,0.0,Friday,2015,5,1,2015-05
2335,2015-05-02,11.17,0.02,5.37,0.0,0.0,Saturday,2015,5,2,2015-05
2336,2015-05-03,10.59,0.02,3.73,0.0,0.0,Sunday,2015,5,3,2015-05
2337,2015-05-04,8.68,0.01,2.93,0.0,0.0,Monday,2015,5,4,2015-05
2338,2015-05-05,7.37,0.01,1.13,0.0,0.0,Tuesday,2015,5,5,2015-05
2339,2015-05-06,8.12,0.0,0.98,0.0,0.0,Wednesday,2015,5,6,2015-05
2340,2015-05-07,8.09,0.0,1.06,0.0,0.0,Thursday,2015,5,7,2015-05
2341,2015-05-08,5.54,0.0,0.62,0.0,0.0,Friday,2015,5,8,2015-05
2342,2015-05-09,4.55,0.0,0.35,0.0,0.0,Saturday,2015,5,9,2015-05
2343,2015-05-10,3.64,0.0,0.36,0.0,0.0,Sunday,2015,5,10,2015-05
2344,2015-05-11,3.2,0.0,0.29,0.0,0.0,Monday,2015,5,11,2015-05
2345,2015-05-12,3.17,0.0,0.29,0.0,0.0,Tuesday,2015,5,12,2015-05
2346,2015-05-13,2.14,0.0,0.04,0.0,0.0,Wednesday,2015,5,13,2015-05
2347,2015-05-14,2.27,0.0,0.07,0.0,0.0,Thursday,2015,5,14,2015-05
2348,2015-05-15,1.65,0.0,0.02,0.0,0.0,Friday,2015,5,15,2015-05
2349,2015-05-16,1.38,0.0,0.01,0.0,0.0,Saturday,2015,5,16,2015-05
2350,2015-05-17,1.3,0.0,0.0,0.0,0.0,Sunday,2015,5,17,2015-05
2351,2015-05-18,1.01,0.0,0.0,0.0,0.0,Monday,2015,5,18,2015-05
2352,2015-05-19,0.64,0.0,0.0,0.0,0.0,Tuesday,2015,5,19,2015-05
2353,2015-05-20,0.45,0.0,0.0,0.0,0.0,Wednesday,2015,5,20,2015-05
2354,2015-05-21,0.48,0.0,0.0,0.0,0.0,Thursday,2015,5,21,2015-05
2355,2015-05-22,0.16,0.0,0.0,0.0,0.0,Friday,2015,5,22,2015-05
2356,2015-05-23,0.13,0.0,0.0,0.0,0.0,Saturday,2015,5,23,2015-05
2357,2015-05-24,0.01,0.0,0.0,0.0,0.0,Sunday,2015,5,24,2015-05
2358,2015-05-25,0.03,0.0,0.0,0.0,0.0,Monday,2015,5,25,2015-05
2359,2015-05-26,0.02,0.0,0.0,0.0,0.0,Tuesday,2015,5,26,2015-05
2360,2015-05-27,0.02,0.0,0.0,0.0,0.0,Wednesday,2015,5,27,2015-05
2361,2015-05-28,0.0,0.0,0.0,0.0,0.0,Thursday,2015,5,28,2015-05
2362,2015-05-29,0.0,,,,,Friday,2015,5,29,2015-05
2363,2015-11-26,0.0,,,,,Thursday,2015,11,26,2015-11
2364,2015-11-27,0.04,0.0,0.0,0.0,0.0,Friday,2015,11,27,2015-11
2365,2015-11-28,0.02,0.0,0.0,0.0,0.0,Saturday,2015,11,28,2015-11
2366,2015-11-29,0.06,0.0,0.0,0.0,0.0,Sunday,2015,11,29,2015-11
2367,2015-11-30,0.36,0.0,0.0,0.0,0.0,Monday,2015,11,30,2015-11
2368,2015-12-01,0.09,0.0,0.0,0.0,0.0,Tuesday,2015,12,1,2015-12
2369,2015-12-02,0.07,0.0,0.0,0.0,0.0,Wednesday,2015,12,2,2015-12
2370,2015-12-03,0.04,0.0,0.0,0.0,0.0,Thursday,2015,12,3,2015-12
2371,2015-12-04,0.03,0.0,0.0,0.0,0.0,Friday,2015,12,4,2015-12
2372,2015-12-05,0.0,0.0,0.0,0.0,0.0,Saturday,2015,12,5,2015-12
2373,2015-12-06,0.0,0.0,0.0,0.0,0.0,Sunday,2015,12,6,2015-12
2374,2015-12-07,0.0,0.0,0.0,0.0,0.0,Monday,2015,12,7,2015-12
2375,2015-12-08,0.0,0.0,0.0,0.0,0.0,Tuesday,2015,12,8,2015-12
2376,2015-12-09,0.0,0.0,0.0,0.0,0.0,Wednesday,2015,12,9,2015-12
2377,2015-12-10,0.01,0.0,0.0,0.0,0.0,Thursday,2015,12,10,2015-12
2378,2015-12-11,0.0,0.0,0.0,0.0,0.0,Friday,2015,12,11,2015-12
2379,2015-12-12,0.0,0.0,0.0,0.0,0.0,Saturday,2015,12,12,2015-12
2380,2015-12-13,0.0,0.0,0.0,0.0,0.0,Sunday,2015,12,13,2015-12
2381,2015-12-14,0.0,0.0,0.0,0.0,0.0,Monday,2015,12,14,2015-12
2382,2015-12-15,0.0,0.0,0.0,0.0,0.0,Tuesday,2015,12,15,2015-12
2383,2015-12-16,0.01,0.0,0.0,0.0,0.0,Wednesday,2015,12,16,2015-12
2384,2015-12-17,0.08,0.0,0.0,0.0,0.0,Thursday,2015,12,17,2015-12
2385,2015-12-18,0.11,0.0,0.0,0.0,0.0,Friday,2015,12,18,2015-12
2386,2015-12-19,0.11,0.0,0.6,0.0,0.0,Saturday,2015,12,19,2015-12
2387,2015-12-20,0.46,0.0,0.0,0.0,0.0,Sunday,2015,12,20,2015-12
2388,2015-12-21,0.46,0.0,0.0,0.0,0.0,Monday,2015,12,21,2015-12
2389,2015-12-22,0.49,0.0,0.0,0.0,0.0,Tuesday,2015,12,22,2015-12
2390,2015-12-23,0.42,0.0,0.0,0.0,0.0,Wednesday,2015,12,23,2015-12
2391,2015-12-24,0.7,0.0,0.0,0.0,0.0,Thursday,2015,12,24,2015-12
2392,2015-12-26,0.49,0.0,0.0,0.0,0.0,Saturday,2015,12,26,2015-12
2393,2015-12-27,0.7,0.0,0.0,0.0,0.0,Sunday,2015,12,27,2015-12
2394,2015-12-28,0.94,0.0,0.0,0.0,0.0,Monday,2015,12,28,2015-12
2395,2015-12-29,0.96,0.01,0.3,0.0,0.0,Tuesday,2015,12,29,2015-12
2396,2015-12-30,1.17,0.07,0.4,0.0,0.31,Wednesday,2015,12,30,2015-12
2397,2015-12-31,1.35,0.16,0.6,0.0,0.07,Thursday,2015,12,31,2015-12
2398,2016-01-01,1.02,0.38,0.4,0.0,0.1,Friday,2016,1,1,2016-01
2399,2016-01-02,1.12,0.35,0.6,0.0,0.1,Saturday,2016,1,2,2016-01
2400,2016-01-03,1.17,0.36,0.8,0.0,0.1,Sunday,2016,1,3,2016-01
2401,2016-01-04,1.21,1.16,1.6,0.0,0.1,Monday,2016,1,4,2016-01
2402,2016-01-05,1.24,1.31,3.9,0.5,0.6,Tuesday,2016,1,5,2016-01
2403,2016-01-06,1.33,1.84,5.0,0.6,0.8,Wednesday,2016,1,6,2016-01
2404,2016-01-07,1.29,1.08,5.3,0.9,0.9,Thursday,2016,1,7,2016-01
2405,2016-01-08,1.0,0.67,3.9,0.2,0.7,Friday,2016,1,8,2016-01
2406,2016-01-09,1.19,0.98,2.6,0.2,0.7,Saturday,2016,1,9,2016-01
2407,2016-01-10,1.41,1.48,3.1,0.1,0.7,Sunday,2016,1,10,2016-01
